driver_id,driver_name,city,total_rides,total_earnings,avg_fare_per_ride,total_hours_online,rides_per_hour
D1400,Driver_1400,Delhi,18,531.0,29.5,180.0,0.1
D756,Driver_756,Delhi,48,3632.7,75.68,304.0,0.16
D4472,Driver_4472,Chennai,44,4122.24,93.69,297.0,0.15
D2954,Driver_2954,Mumbai,44,3715.8,84.45,264.0,0.17
D851,Driver_851,Hyderabad,48,4704.0,98.0,390.0,0.12
D3460,Driver_3460,Chennai,10,1406.25,140.63,,
D52,Driver_52,Bangalore,27,4513.8,167.18,189.0,0.14
D3679,Driver_3679,Chennai,28,2948.48,105.3,217.0,0.13
D2164,Driver_2164,Chennai,34,4545.34,133.69,306.0,0.11
D1598,Driver_1598,Mumbai,28,1988.4,71.01,294.0,0.1
D1879,Driver_1879,Chennai,24,2079.09,86.63,208.0,0.12
D2923,Driver_2923,Mumbai,32,2579.4,80.61,192.0,0.17
D3074,Driver_3074,Bangalore,11,1827.47,166.13,110.0,0.1
D2184,Driver_2184,Bangalore,36,5184.69,144.02,372.0,0.1
D1981,Driver_1981,Mumbai,72,4299.3,59.71,564.0,0.13
D425,Driver_425,Chennai,78,8616.0,110.46,637.0,0.12
D2978,Driver_2978,Bangalore,7,991.65,141.66,,
D1922,Driver_1922,Hyderabad,13,1312.25,100.94,104.0,0.13
D1255,Driver_1255,Chennai,18,2189.62,121.65,99.0,0.18
D757,Driver_757,Chennai,44,4760.64,108.2,352.0,0.13
D3520,Driver_3520,Delhi,21,488.7,23.27,161.0,0.13
D1228,Driver_1228,Bangalore,11,2318.47,210.77,99.0,0.11
D1667,Driver_1667,Chennai,12,1228.89,102.41,,
D2633,Driver_2633,Hyderabad,50,4339.5,86.79,420.0,0.12
D2648,Driver_2648,Chennai,52,6605.16,127.02,338.0,0.15
D2756,Driver_2756,Delhi,15,852.8,56.85,,
D3572,Driver_3572,Delhi,72,3081.0,42.79,540.0,0.13
D4534,Driver_4534,Hyderabad,11,740.08,67.28,77.0,0.14
D1733,Driver_1733,Hyderabad,84,5581.8,66.45,696.0,0.12
D4918,Driver_4918,Hyderabad,36,2597.91,72.16,300.0,0.12
D2979,Driver_2979,Delhi,112,7849.1,70.08,848.0,0.13
D2973,Driver_2973,Bangalore,21,3294.15,156.86,196.0,0.11
D2319,Driver_2319,Chennai,9,852.81,94.76,36.0,0.25
D2232,Driver_2232,Mumbai,39,3102.3,79.55,338.0,0.12
D560,Driver_560,Mumbai,6,636.3,106.05,,
D1770,Driver_1770,Delhi,26,1144.0,44.0,143.0,0.18
D3525,Driver_3525,Bangalore,33,6043.8,183.15,264.0,0.13
D4733,Driver_4733,Mumbai,10,799.8,79.98,100.0,0.1
D4636,Driver_4636,Bangalore,18,2192.52,121.81,126.0,0.14
D1293,Driver_1293,Delhi,36,2358.72,65.52,294.0,0.12
D4682,Driver_4682,Chennai,18,1052.48,58.47,171.0,0.11
D975,Driver_975,Delhi,18,400.0,22.22,108.0,0.17
D76,Driver_76,Bangalore,20,3483.28,174.16,210.0,0.1
D288,Driver_288,Hyderabad,15,713.85,47.59,120.0,0.13
D476,Driver_476,Mumbai,12,558.0,46.5,100.0,0.12
D4161,Driver_4161,Bangalore,10,1129.08,112.91,45.0,0.22
D2506,Driver_2506,Bangalore,27,3921.66,145.25,189.0,0.14
D1055,Driver_1055,Chennai,64,5892.64,92.07,576.0,0.11
D3726,Driver_3726,Hyderabad,14,903.44,64.53,98.0,0.14
D2308,Driver_2308,Bangalore,9,1176.11,130.68,72.0,0.13
D4717,Driver_4717,Bangalore,36,5384.48,149.57,288.0,0.13
D1607,Driver_1607,Chennai,20,1973.15,98.66,176.0,0.11
D992,Driver_992,Bangalore,36,5786.7,160.74,276.0,0.13
D2214,Driver_2214,Bangalore,27,3514.92,130.18,171.0,0.16
D4846,Driver_4846,Mumbai,12,1523.4,126.95,72.0,0.17
D2809,Driver_2809,Delhi,44,1642.0,37.32,352.0,0.13
D2054,Driver_2054,Bangalore,3,524.6,174.87,,
D4203,Driver_4203,Delhi,48,1879.6,39.16,480.0,0.1
D1821,Driver_1821,Delhi,24,1685.2,70.22,216.0,0.11
D296,Driver_296,Hyderabad,55,5241.0,95.29,352.0,0.16
D1641,Driver_1641,Bangalore,32,6052.12,189.13,232.0,0.14
D2368,Driver_2368,Delhi,40,1482.4,37.06,370.0,0.11
D4250,Driver_4250,Delhi,8,417.5,52.19,72.0,0.11
D4889,Driver_4889,Bangalore,56,7711.96,137.71,420.0,0.13
D4158,Driver_4158,Mumbai,44,2649.0,60.2,264.0,0.17
D1639,Driver_1639,Mumbai,22,568.56,25.84,99.0,0.22
D196,Driver_196,Mumbai,8,477.6,59.7,48.0,0.17
D611,Driver_611,Hyderabad,16,896.08,56.01,152.0,0.11
D3478,Driver_3478,Chennai,28,3730.74,133.24,154.0,0.18
D4969,Driver_4969,Chennai,64,3094.56,48.35,496.0,0.13
D2028,Driver_2028,Delhi,48,3104.92,64.69,420.0,0.11
D1129,Driver_1129,Mumbai,24,1687.68,70.32,200.0,0.12
D4193,Driver_4193,Delhi,24,1701.3,70.89,168.0,0.14
D3095,Driver_3095,Delhi,30,1009.8,33.66,135.0,0.22
D3745,Driver_3745,Bangalore,21,3059.04,145.67,133.0,0.16
D3798,Driver_3798,Mumbai,32,2206.56,68.96,272.0,0.12
D1804,Driver_1804,Bangalore,56,8159.2,145.7,432.0,0.13
D3092,Driver_3092,Chennai,21,2637.12,125.58,175.0,0.12
D3469,Driver_3469,Chennai,52,5548.88,106.71,429.0,0.12
D3370,Driver_3370,Chennai,22,1563.12,71.05,198.0,0.11
D2562,Driver_2562,Hyderabad,16,1839.48,114.97,128.0,0.13
D321,Driver_321,Mumbai,20,380.64,19.03,180.0,0.11
D4466,Driver_4466,Delhi,11,886.21,80.56,55.0,0.2
D4491,Driver_4491,Delhi,30,1268.7,42.29,180.0,0.17
D4188,Driver_4188,Hyderabad,5,343.37,68.67,,
D3064,Driver_3064,Delhi,40,1866.2,46.66,200.0,0.2
D3862,Driver_3862,Mumbai,52,4167.0,80.13,416.0,0.13
D4971,Driver_4971,Hyderabad,24,3222.42,134.27,200.0,0.12
D2605,Driver_2605,Bangalore,14,2039.8,145.7,105.0,0.13
D943,Driver_943,Chennai,9,1164.26,129.36,90.0,0.1
D2198,Driver_2198,Delhi,12,461.8,38.48,120.0,0.1
D1655,Driver_1655,Delhi,14,617.4,44.1,105.0,0.13
D4992,Driver_4992,Chennai,10,1918.44,191.84,70.0,0.14
D4053,Driver_4053,Hyderabad,20,1238.8,61.94,105.0,0.19
D3889,Driver_3889,Delhi,24,1225.0,51.04,168.0,0.14
D4513,Driver_4513,Chennai,8,978.08,122.26,48.0,0.17
D3954,Driver_3954,Delhi,40,2076.8,51.92,260.0,0.15
D1766,Driver_1766,Hyderabad,12,773.14,64.43,,
D3124,Driver_3124,Hyderabad,60,6195.9,103.27,492.0,0.12
D3632,Driver_3632,Bangalore,45,7141.56,158.7,330.0,0.14
D928,Driver_928,Chennai,15,1341.35,89.42,117.0,0.13
D45,Driver_45,Hyderabad,16,1445.54,90.35,136.0,0.12
D3399,Driver_3399,Mumbai,50,2655.75,53.12,360.0,0.14
D686,Driver_686,Chennai,24,2655.0,110.63,240.0,0.1
D2800,Driver_2800,Bangalore,105,13146.42,125.2,765.0,0.14
D4956,Driver_4956,Delhi,21,807.0,38.43,147.0,0.14
D322,Driver_322,Delhi,13,901.3,69.33,52.0,0.25
D4823,Driver_4823,Bangalore,30,2824.17,94.14,320.0,0.09
D2358,Driver_2358,Mumbai,14,990.72,70.77,,
D2109,Driver_2109,Hyderabad,11,841.67,76.52,77.0,0.14
D4455,Driver_4455,Chennai,50,2958.15,59.16,350.0,0.14
D1807,Driver_1807,Chennai,54,6394.98,118.43,468.0,0.12
D366,Driver_366,Chennai,18,2482.25,137.9,108.0,0.17
D1476,Driver_1476,Bangalore,26,3513.44,135.13,221.0,0.12
D271,Driver_271,Delhi,16,563.6,35.23,120.0,0.13
D2391,Driver_2391,Delhi,30,1623.0,54.1,170.0,0.18
D2037,Driver_2037,Mumbai,18,1304.7,72.48,126.0,0.14
D1398,Driver_1398,Bangalore,24,2682.84,111.79,224.0,0.11
D1058,Driver_1058,Chennai,14,2069.3,147.81,112.0,0.13
D156,Driver_156,Bangalore,7,1257.32,179.62,,
D2672,Driver_2672,Bangalore,36,4622.37,128.4,252.0,0.14
D2674,Driver_2674,Delhi,40,2792.8,69.82,210.0,0.19
D946,Driver_946,Bangalore,16,2427.86,151.74,176.0,0.09
D695,Driver_695,Delhi,28,1886.0,67.36,210.0,0.13
D3887,Driver_3887,Bangalore,33,6294.48,190.74,330.0,0.1
D2268,Driver_2268,Chennai,20,2602.58,130.13,170.0,0.12
D3289,Driver_3289,Hyderabad,54,5906.4,109.38,351.0,0.15
D4286,Driver_4286,Chennai,21,3326.94,158.43,140.0,0.15
D773,Driver_773,Hyderabad,16,1878.64,117.42,124.0,0.13
D2534,Driver_2534,Delhi,27,2058.6,76.24,180.0,0.15
D2095,Driver_2095,Bangalore,36,5932.0,164.78,189.0,0.19
D3295,Driver_3295,Mumbai,28,1795.2,64.11,231.0,0.12
D3929,Driver_3929,Bangalore,60,7821.9,130.37,432.0,0.14
D3964,Driver_3964,Mumbai,48,5297.4,110.36,348.0,0.14
D2461,Driver_2461,Hyderabad,28,1938.96,69.25,168.0,0.17
D4700,Driver_4700,Bangalore,39,3013.08,77.26,325.0,0.12
D2810,Driver_2810,Bangalore,42,5000.03,119.05,342.0,0.12
D1178,Driver_1178,Delhi,45,1864.5,41.43,279.0,0.16
D2116,Driver_2116,Chennai,20,2471.68,123.58,160.0,0.13
D2441,Driver_2441,Delhi,36,1807.2,50.2,270.0,0.13
D4510,Driver_4510,Hyderabad,30,1520.76,50.69,240.0,0.13
D2783,Driver_2783,Delhi,40,1632.0,40.8,340.0,0.12
D4248,Driver_4248,Hyderabad,10,912.65,91.27,100.0,0.1
D4022,Driver_4022,Chennai,30,3708.93,123.63,250.0,0.12
D2585,Driver_2585,Mumbai,52,2919.36,56.14,377.0,0.14
D3075,Driver_3075,Hyderabad,6,610.74,101.79,24.0,0.25
D830,Driver_830,Mumbai,20,1323.0,66.15,145.0,0.14
D1248,Driver_1248,Delhi,21,1404.9,66.9,168.0,0.13
D2032,Driver_2032,Hyderabad,60,3214.04,53.57,645.0,0.09
D3462,Driver_3462,Mumbai,5,506.52,101.3,35.0,0.14
D4701,Driver_4701,Mumbai,28,2900.7,103.6,294.0,0.1
D4725,Driver_4725,Mumbai,18,1481.28,82.29,198.0,0.09
D2567,Driver_2567,Chennai,14,2106.82,150.49,112.0,0.13
D1520,Driver_1520,Chennai,20,2703.88,135.19,130.0,0.15
D239,Driver_239,Chennai,40,4765.0,119.13,230.0,0.17
D752,Driver_752,Hyderabad,20,1945.32,97.27,100.0,0.2
D1380,Driver_1380,Hyderabad,7,651.92,93.13,63.0,0.11
D1647,Driver_1647,Chennai,50,8577.3,171.55,460.0,0.11
D3738,Driver_3738,Hyderabad,6,52.79,8.8,,
D4757,Driver_4757,Hyderabad,65,5748.8,88.44,351.0,0.19
D4560,Driver_4560,Delhi,35,1912.0,54.63,322.0,0.11
D2374,Driver_2374,Chennai,22,2192.7,99.67,209.0,0.11
D1705,Driver_1705,Bangalore,10,982.48,98.25,100.0,0.1
D2561,Driver_2561,Hyderabad,24,2462.68,102.61,192.0,0.13
D3321,Driver_3321,Mumbai,10,980.4,98.04,,
D1119,Driver_1119,Bangalore,6,609.42,101.57,36.0,0.17
D4346,Driver_4346,Bangalore,20,2005.9,100.3,120.0,0.17
D241,Driver_241,Chennai,33,3884.64,117.72,154.0,0.21
D1562,Driver_1562,Hyderabad,14,979.08,69.93,119.0,0.12
D4637,Driver_4637,Delhi,8,308.1,38.51,80.0,0.1
D2499,Driver_2499,Mumbai,7,359.85,51.41,,
D1281,Driver_1281,Mumbai,22,2232.9,101.5,198.0,0.11
D2061,Driver_2061,Chennai,12,1117.35,93.11,,
D4357,Driver_4357,Chennai,8,1145.77,143.22,48.0,0.17
D1484,Driver_1484,Chennai,54,3963.18,73.39,441.0,0.12
D4620,Driver_4620,Hyderabad,33,3145.92,95.33,275.0,0.12
D510,Driver_510,Chennai,33,2994.81,90.75,297.0,0.11
D4567,Driver_4567,Bangalore,34,4186.34,123.13,204.0,0.17
D3359,Driver_3359,Chennai,36,3911.96,108.67,378.0,0.1
D4243,Driver_4243,Chennai,40,4410.32,110.26,340.0,0.12
D3170,Driver_3170,Hyderabad,48,5135.96,107.0,348.0,0.14
D1472,Driver_1472,Mumbai,8,490.44,61.31,88.0,0.09
D2803,Driver_2803,Delhi,16,1066.6,66.66,136.0,0.12
D995,Driver_995,Chennai,36,4075.24,113.2,261.0,0.14
D98,Driver_98,Bangalore,30,3876.0,129.2,200.0,0.15
D4112,Driver_4112,Chennai,24,2421.21,100.88,176.0,0.14
D2071,Driver_2071,Mumbai,30,3225.6,107.52,180.0,0.17
D4448,Driver_4448,Bangalore,30,3636.9,121.23,290.0,0.1
D3217,Driver_3217,Mumbai,42,2233.35,53.18,306.0,0.14
D3441,Driver_3441,Bangalore,60,9300.88,155.01,405.0,0.15
D3526,Driver_3526,Delhi,44,2690.48,61.15,352.0,0.13
D1626,Driver_1626,Mumbai,12,1343.55,111.96,72.0,0.17
D562,Driver_562,Bangalore,8,881.48,110.19,72.0,0.11
D4347,Driver_4347,Bangalore,60,5369.7,89.5,480.0,0.13
D2768,Driver_2768,Hyderabad,36,2805.08,77.92,324.0,0.11
D3117,Driver_3117,Bangalore,10,1399.54,139.95,70.0,0.14
D3053,Driver_3053,Mumbai,30,2545.2,84.84,170.0,0.18
D3650,Driver_3650,Delhi,15,1491.6,99.44,125.0,0.12
D1428,Driver_1428,Mumbai,6,0.0,0.0,42.0,0.14
D2119,Driver_2119,Hyderabad,27,2414.97,89.44,207.0,0.13
D3851,Driver_3851,Mumbai,25,2181.75,87.27,245.0,0.1
D623,Driver_623,Mumbai,21,1697.4,80.83,119.0,0.18
D3136,Driver_3136,Chennai,18,1754.88,97.49,108.0,0.17
D4749,Driver_4749,Chennai,45,5182.2,115.16,288.0,0.16
D853,Driver_853,Delhi,45,3340.5,74.23,279.0,0.16
D142,Driver_142,Hyderabad,8,994.12,124.27,,
D2092,Driver_2092,Chennai,77,9105.11,118.25,495.0,0.16
D2713,Driver_2713,Delhi,11,741.0,67.36,66.0,0.17
D1529,Driver_1529,Chennai,8,780.55,97.57,48.0,0.17
D4253,Driver_4253,Hyderabad,21,1680.15,80.01,168.0,0.13
D1421,Driver_1421,Chennai,18,1984.06,110.23,144.0,0.13
D3701,Driver_3701,Hyderabad,72,7419.44,103.05,513.0,0.14
D3376,Driver_3376,Bangalore,68,8590.64,126.33,544.0,0.13
D3301,Driver_3301,Bangalore,22,3689.36,167.7,209.0,0.11
D2380,Driver_2380,Bangalore,42,5232.12,124.57,308.0,0.14
D4300,Driver_4300,Chennai,24,3971.56,165.48,168.0,0.14
D3874,Driver_3874,Chennai,45,5536.8,123.04,414.0,0.11
D731,Driver_731,Mumbai,9,419.16,46.57,63.0,0.14
D2868,Driver_2868,Mumbai,22,1110.24,50.47,176.0,0.13
D2750,Driver_2750,Hyderabad,33,2206.77,66.87,209.0,0.16
D2573,Driver_2573,Bangalore,40,6369.32,159.23,270.0,0.15
D236,Driver_236,Mumbai,24,1393.44,58.06,168.0,0.14
D890,Driver_890,Bangalore,78,10240.14,131.28,585.0,0.13
D4679,Driver_4679,Delhi,10,707.7,70.77,100.0,0.1
D4720,Driver_4720,Bangalore,15,1814.07,120.94,105.0,0.14
D1813,Driver_1813,Hyderabad,9,772.1,85.79,,
D2832,Driver_2832,Bangalore,36,4956.0,137.67,261.0,0.14
D4029,Driver_4029,Bangalore,30,3137.73,104.59,240.0,0.13
D2420,Driver_2420,Mumbai,32,2320.8,72.53,256.0,0.13
D3577,Driver_3577,Delhi,44,1776.0,40.36,319.0,0.14
D2059,Driver_2059,Bangalore,24,3083.08,128.46,156.0,0.15
D770,Driver_770,Hyderabad,40,2245.64,56.14,270.0,0.15
D4927,Driver_4927,Hyderabad,26,1598.76,61.49,169.0,0.15
D3543,Driver_3543,Mumbai,14,942.0,67.29,133.0,0.11
D3174,Driver_3174,Mumbai,19,1355.25,71.33,171.0,0.11
D990,Driver_990,Chennai,12,1334.88,111.24,90.0,0.13
D4943,Driver_4943,Chennai,36,3479.76,96.66,252.0,0.14
D1132,Driver_1132,Mumbai,16,711.3,44.46,128.0,0.13
D2694,Driver_2694,Delhi,14,611.6,43.69,84.0,0.17
D1618,Driver_1618,Bangalore,12,1727.81,143.98,108.0,0.11
D4576,Driver_4576,Hyderabad,15,1288.19,85.88,165.0,0.09
D1192,Driver_1192,Bangalore,20,2244.8,112.24,130.0,0.15
D4308,Driver_4308,Hyderabad,21,1938.33,92.3,126.0,0.17
D1962,Driver_1962,Delhi,35,1716.0,49.03,189.0,0.19
D3826,Driver_3826,Bangalore,60,8614.4,143.57,552.0,0.11
D1921,Driver_1921,Chennai,72,8232.12,114.34,396.0,0.18
D4039,Driver_4039,Mumbai,60,5309.4,88.49,510.0,0.12
D2687,Driver_2687,Chennai,13,1722.06,132.47,104.0,0.13
D508,Driver_508,Bangalore,26,4220.4,162.32,156.0,0.17
D721,Driver_721,Hyderabad,16,1124.64,70.29,176.0,0.09
D4066,Driver_4066,Bangalore,32,3877.2,121.16,248.0,0.13
D828,Driver_828,Hyderabad,32,1299.48,40.61,232.0,0.14
D3018,Driver_3018,Hyderabad,35,4215.2,120.43,224.0,0.16
D692,Driver_692,Delhi,5,293.1,58.62,30.0,0.17
D3185,Driver_3185,Mumbai,33,2157.84,65.39,275.0,0.12
D4588,Driver_4588,Hyderabad,10,1230.46,123.05,65.0,0.15
D979,Driver_979,Hyderabad,24,3328.65,138.69,224.0,0.11
D2277,Driver_2277,Chennai,36,3034.76,84.3,279.0,0.13
D2966,Driver_2966,Mumbai,26,2720.4,104.63,195.0,0.13
D1274,Driver_1274,Mumbai,30,1936.8,64.56,320.0,0.09
D2930,Driver_2930,Delhi,21,977.73,46.56,168.0,0.13
D1756,Driver_1756,Chennai,12,1704.04,142.0,66.0,0.18
D2571,Driver_2571,Delhi,10,500.9,50.09,100.0,0.1
D1391,Driver_1391,Bangalore,14,1607.44,114.82,91.0,0.15
D3196,Driver_3196,Mumbai,60,2431.2,40.52,444.0,0.14
D3451,Driver_3451,Hyderabad,36,2922.36,81.18,228.0,0.16
D1146,Driver_1146,Chennai,44,4357.76,99.04,363.0,0.12
D4950,Driver_4950,Mumbai,5,300.15,60.03,50.0,0.1
D547,Driver_547,Mumbai,20,884.1,44.21,220.0,0.09
D2744,Driver_2744,Delhi,30,621.3,20.71,240.0,0.13
D1179,Driver_1179,Bangalore,39,5406.36,138.62,325.0,0.12
D2434,Driver_2434,Chennai,21,2181.78,103.89,133.0,0.16
D1109,Driver_1109,Hyderabad,18,2342.32,130.13,180.0,0.1
D538,Driver_538,Bangalore,16,2658.12,166.13,136.0,0.12
D1985,Driver_1985,Bangalore,20,2539.12,126.96,150.0,0.13
D4177,Driver_4177,Delhi,48,4129.2,86.03,344.0,0.14
D4219,Driver_4219,Delhi,40,1542.5,38.56,280.0,0.14
D3153,Driver_3153,Mumbai,12,645.12,53.76,132.0,0.09
D1191,Driver_1191,Hyderabad,25,3007.3,120.29,215.0,0.12
D2695,Driver_2695,Chennai,45,4196.1,93.25,342.0,0.13
D159,Driver_159,Chennai,50,5068.4,101.37,460.0,0.11
D3229,Driver_3229,Bangalore,84,11263.92,134.09,616.0,0.14
D696,Driver_696,Mumbai,44,2922.24,66.41,297.0,0.15
D600,Driver_600,Bangalore,5,507.6,101.52,,
D4422,Driver_4422,Delhi,48,2052.9,42.77,464.0,0.1
D589,Driver_589,Delhi,11,423.5,38.5,44.0,0.25
D3297,Driver_3297,Chennai,26,3372.78,129.72,208.0,0.13
D3839,Driver_3839,Delhi,20,1280.6,64.03,100.0,0.2
D3962,Driver_3962,Delhi,24,1623.3,67.64,136.0,0.18
D826,Driver_826,Mumbai,60,3304.8,55.08,348.0,0.17
D267,Driver_267,Bangalore,36,4159.86,115.55,240.0,0.15
D2753,Driver_2753,Chennai,48,5654.73,117.81,272.0,0.18
D2406,Driver_2406,Hyderabad,40,4630.72,115.77,280.0,0.14
D805,Driver_805,Delhi,70,2617.5,37.39,518.0,0.14
D1111,Driver_1111,Chennai,36,4276.88,118.8,243.0,0.15
D4710,Driver_4710,Chennai,45,6025.71,133.9,315.0,0.14
D1098,Driver_1098,Delhi,30,1994.4,66.48,245.0,0.12
D2161,Driver_2161,Chennai,7,625.84,89.41,,
D1234,Driver_1234,Delhi,14,685.7,48.98,,
D1616,Driver_1616,Mumbai,20,1720.8,86.04,100.0,0.2
D4522,Driver_4522,Delhi,18,792.4,44.02,90.0,0.2
D3397,Driver_3397,Delhi,48,3276.0,68.25,416.0,0.12
D1141,Driver_1141,Delhi,6,494.8,82.47,24.0,0.25
D4077,Driver_4077,Hyderabad,21,1690.14,80.48,105.0,0.2
D3159,Driver_3159,Hyderabad,14,544.75,38.91,154.0,0.09
D3411,Driver_3411,Delhi,69,3747.6,54.31,437.0,0.16
D3033,Driver_3033,Hyderabad,18,2047.1,113.73,144.0,0.13
D3944,Driver_3944,Delhi,48,2774.4,57.8,408.0,0.12
D4135,Driver_4135,Bangalore,20,2813.6,140.68,140.0,0.14
D4738,Driver_4738,Hyderabad,45,3364.44,74.77,225.0,0.2
D2845,Driver_2845,Delhi,22,1643.4,74.7,99.0,0.22
D2504,Driver_2504,Hyderabad,75,7744.45,103.26,585.0,0.13
D4174,Driver_4174,Chennai,45,4717.05,104.82,315.0,0.14
D424,Driver_424,Delhi,10,726.4,72.64,60.0,0.17
D4101,Driver_4101,Chennai,44,5980.88,135.93,319.0,0.14
D4457,Driver_4457,Bangalore,44,3673.32,83.48,330.0,0.13
D420,Driver_420,Delhi,54,2172.0,40.22,351.0,0.15
D4216,Driver_4216,Bangalore,15,2280.03,152.0,150.0,0.1
D514,Driver_514,Delhi,11,662.35,60.21,,
D2592,Driver_2592,Delhi,9,495.8,55.09,63.0,0.14
D2113,Driver_2113,Mumbai,35,2572.2,73.49,308.0,0.11
D793,Driver_793,Chennai,80,11978.9,149.74,592.0,0.14
D1390,Driver_1390,Bangalore,24,4701.6,195.9,204.0,0.12
D2274,Driver_2274,Delhi,44,2347.6,53.35,385.0,0.11
D799,Driver_799,Mumbai,33,1813.68,54.96,231.0,0.14
D4828,Driver_4828,Bangalore,21,2408.52,114.69,161.0,0.13
D3674,Driver_3674,Mumbai,60,4642.2,77.37,450.0,0.13
D1431,Driver_1431,Bangalore,10,1673.59,167.36,110.0,0.09
D1750,Driver_1750,Chennai,27,2572.44,95.28,189.0,0.14
D4833,Driver_4833,Delhi,48,2770.0,57.71,348.0,0.14
D4538,Driver_4538,Mumbai,24,1755.0,73.13,224.0,0.11
D170,Driver_170,Delhi,28,1789.2,63.9,147.0,0.19
D2398,Driver_2398,Bangalore,8,763.2,95.4,80.0,0.1
D345,Driver_345,Mumbai,70,7090.44,101.29,550.0,0.13
D2861,Driver_2861,Bangalore,78,8445.3,108.27,663.0,0.12
D663,Driver_663,Chennai,20,3094.68,154.73,130.0,0.15
D832,Driver_832,Chennai,30,3481.32,116.04,210.0,0.14
D3640,Driver_3640,Hyderabad,60,5131.5,85.53,432.0,0.14
D4232,Driver_4232,Delhi,65,2727.0,41.95,390.0,0.17
D4160,Driver_4160,Bangalore,98,14729.26,150.3,882.0,0.11
D2909,Driver_2909,Delhi,30,1362.6,45.42,260.0,0.12
D4358,Driver_4358,Chennai,15,1734.06,115.6,135.0,0.11
D3494,Driver_3494,Hyderabad,76,8056.72,106.01,570.0,0.13
D1664,Driver_1664,Mumbai,18,1195.65,66.43,138.0,0.13
D4407,Driver_4407,Mumbai,12,1049.4,87.45,,
D3267,Driver_3267,Mumbai,66,4665.6,70.69,528.0,0.13
D4709,Driver_4709,Mumbai,24,798.3,33.26,192.0,0.13
D4742,Driver_4742,Chennai,60,9093.15,151.55,540.0,0.11
D1812,Driver_1812,Chennai,55,7397.05,134.49,506.0,0.11
D3989,Driver_3989,Mumbai,16,1078.95,67.43,160.0,0.1
D385,Driver_385,Delhi,30,1999.0,66.63,192.0,0.16
D3562,Driver_3562,Delhi,22,1070.2,48.65,154.0,0.14
D153,Driver_153,Mumbai,30,2274.24,75.81,225.0,0.13
D4537,Driver_4537,Delhi,27,1062.0,39.33,180.0,0.15
D1087,Driver_1087,Mumbai,44,1920.0,43.64,319.0,0.14
D876,Driver_876,Mumbai,24,1847.04,76.96,108.0,0.22
D3643,Driver_3643,Chennai,20,3219.1,160.96,156.0,0.13
D1858,Driver_1858,Bangalore,18,3648.0,202.67,126.0,0.14
D2733,Driver_2733,Mumbai,18,765.6,42.53,171.0,0.11
D3009,Driver_3009,Delhi,22,589.4,26.79,220.0,0.1
D376,Driver_376,Hyderabad,35,2056.85,58.77,252.0,0.14
D4168,Driver_4168,Bangalore,14,1932.8,138.06,112.0,0.13
D1854,Driver_1854,Delhi,9,641.6,71.29,,
D4800,Driver_4800,Hyderabad,72,3523.86,48.94,492.0,0.15
D548,Driver_548,Mumbai,54,5307.75,98.29,252.0,0.21
D4354,Driver_4354,Mumbai,36,2602.08,72.28,252.0,0.14
D1359,Driver_1359,Hyderabad,36,3023.61,83.99,324.0,0.11
D4462,Driver_4462,Hyderabad,22,1199.66,54.53,121.0,0.18
D2726,Driver_2726,Mumbai,54,2937.6,54.4,495.0,0.11
D4583,Driver_4583,Bangalore,14,2371.44,169.39,,
D4341,Driver_4341,Chennai,55,6180.4,112.37,385.0,0.14
D1830,Driver_1830,Mumbai,28,2331.12,83.25,224.0,0.13
D3265,Driver_3265,Mumbai,27,2515.5,93.17,198.0,0.14
D3680,Driver_3680,Bangalore,45,6669.25,148.21,270.0,0.17
D1099,Driver_1099,Hyderabad,11,1196.82,108.8,99.0,0.11
D1778,Driver_1778,Chennai,44,5669.08,128.84,341.0,0.13
D1971,Driver_1971,Delhi,72,3436.2,47.73,648.0,0.11
D2683,Driver_2683,Bangalore,24,3204.99,133.54,120.0,0.2
D3492,Driver_3492,Hyderabad,22,792.82,36.04,143.0,0.15
D628,Driver_628,Hyderabad,64,6758.16,105.6,480.0,0.13
D4702,Driver_4702,Delhi,12,665.08,55.42,78.0,0.15
D257,Driver_257,Hyderabad,13,740.83,56.99,143.0,0.09
D2020,Driver_2020,Mumbai,36,3536.28,98.23,204.0,0.18
D3955,Driver_3955,Mumbai,52,4091.4,78.68,390.0,0.13
D2757,Driver_2757,Mumbai,56,4049.76,72.32,532.0,0.11
D779,Driver_779,Delhi,11,631.0,57.36,77.0,0.14
D4714,Driver_4714,Mumbai,56,3913.56,69.89,328.0,0.17
D3299,Driver_3299,Hyderabad,16,1016.62,63.54,96.0,0.17
D4030,Driver_4030,Mumbai,20,1951.8,97.59,175.0,0.11
D1017,Driver_1017,Chennai,4,602.93,150.73,,
D2115,Driver_2115,Mumbai,36,3814.2,105.95,198.0,0.18
D3365,Driver_3365,Delhi,7,26.9,3.84,56.0,0.13
D1528,Driver_1528,Bangalore,15,2012.4,134.16,100.0,0.15
D1249,Driver_1249,Chennai,20,1220.48,61.02,170.0,0.12
D888,Driver_888,Hyderabad,66,6981.36,105.78,407.0,0.16
D2278,Driver_2278,Bangalore,50,6402.55,128.05,440.0,0.11
D3863,Driver_3863,Mumbai,15,600.75,40.05,135.0,0.11
D4570,Driver_4570,Hyderabad,24,2293.2,95.55,128.0,0.19
D4125,Driver_4125,Delhi,66,3659.4,55.45,605.0,0.11
D1057,Driver_1057,Chennai,42,5042.97,120.07,266.0,0.16
